H,rs,active_folds,mean_sharpe,mean_trades,worst_dd,sharpe_ci_lo,sharpe_ci_hi,significant_at_95,p_value_null,deflated_sharpe_stat,expected_max_under_null,probability_edge_real,min_detectable_sharpe,is_adequately_powered,fdr_passes
0.45,0.1,49,-0.46134261931017173,18.3265306122449,0.4483049936365231,-0.9824310005730812,-0.15600306877247505,True,0.047,-5.633512684008922,0.3517848968387589,8.828776212392422e-09,5.638794961852749,False,False
0.45,0.15,31,-0.45262760633578336,17.419354838709676,0.1557571535724558,-0.9145377396184644,-0.12745609576911193,True,0.17,-4.916380760037194,0.44497660818313806,4.4079426580492416e-07,7.089302305334337,False,False
0.45,0.2,17,-1.0832921571263494,19.529411764705884,0.1557571535724558,-1.6176146824931734,-0.47643942791761973,True,0.006,-6.770405887145824,0.6093093146601065,6.421080015442827e-12,9.573260623672772,False,True
0.45,0.25,9,-0.6237606995509717,19.22222222222222,0.1557571535724558,-0.6002599792265186,-0.4133963837716068,True,0.084,-4.201498940601053,0.8616934964725783,1.3257674421453482e-05,13.15718824432308,False,False
0.45,0.3,6,-0.6127982448457125,19.5,0.1409906295609984,-0.6127982448457125,-0.6127982448457125,True,0.284,-3.807495790608,1.0899656375230458,7.019056395077061e-05,16.1141988241684,False,False
0.45,0.35,3,-0.4025531653487206,18.333333333333332,0.1409906295609984,-0.4025531653487206,-0.4025531653487206,True,1.0,-3.0065334046528056,1.7233869929451566,0.0013212250933707617,22.788918523915534,False,False
0.45,0.4,0,0.0,0.0,0.0,,,False,,-2.437237258640426,2.437237258640426,0.007399982595265384,,False,False
0.45,0.45,0,0.0,0.0,0.0,,,False,,-2.437237258640426,2.437237258640426,0.007399982595265384,,False,False
0.45,0.5,0,0.0,0.0,0.0,,,False,,-2.437237258640426,2.437237258640426,0.007399982595265384,,False,False
0.45,0.55,0,0.0,0.0,0.0,,,False,,-2.437237258640426,2.437237258640426,0.007399982595265384,,False,False
0.45,0.6,0,0.0,0.0,0.0,,,False,,-2.437237258640426,2.437237258640426,0.007399982595265384,,False,False
0.5,0.1,49,-0.46134261931017173,18.3265306122449,0.4483049936365231,-0.9824310005730812,-0.15600306877247505,True,0.047,-5.633512684008922,0.3517848968387589,8.828776212392422e-09,5.638794961852749,False,False
0.5,0.15,31,-0.45262760633578336,17.419354838709676,0.1557571535724558,-0.9145377396184644,-0.12745609576911193,True,0.17,-4.916380760037194,0.44497660818313806,4.4079426580492416e-07,7.089302305334337,False,False
0.5,0.2,17,-1.0832921571263494,19.529411764705884,0.1557571535724558,-1.6176146824931734,-0.47643942791761973,True,0.006,-6.770405887145824,0.6093093146601065,6.421080015442827e-12,9.573260623672772,False,True
0.5,0.25,9,-0.6237606995509717,19.22222222222222,0.1557571535724558,-0.6002599792265186,-0.4133963837716068,True,0.084,-4.201498940601053,0.8616934964725783,1.3257674421453482e-05,13.15718824432308,False,False
0.5,0.3,6,-0.6127982448457125,19.5,0.1409906295609984,-0.6127982448457125,-0.6127982448457125,True,0.284,-3.807495790608,1.0899656375230458,7.019056395077061e-05,16.1141988241684,False,False
0.5,0.35,3,-0.4025531653487206,18.333333333333332,0.1409906295609984,-0.4025531653487206,-0.4025531653487206,True,1.0,-3.0065334046528056,1.7233869929451566,0.0013212250933707617,22.788918523915534,False,False
0.5,0.4,0,0.0,0.0,0.0,,,False,,-2.437237258640426,2.437237258640426,0.007399982595265384,,False,False
0.5,0.45,0,0.0,0.0,0.0,,,False,,-2.437237258640426,2.437237258640426,0.007399982595265384,,False,False
0.5,0.5,0,0.0,0.0,0.0,,,False,,-2.437237258640426,2.437237258640426,0.007399982595265384,,False,False
0.5,0.55,0,0.0,0.0,0.0,,,False,,-2.437237258640426,2.437237258640426,0.007399982595265384,,False,False
0.5,0.6,0,0.0,0.0,0.0,,,False,,-2.437237258640426,2.437237258640426,0.007399982595265384,,False,False
0.55,0.1,49,-0.46134261931017173,18.3265306122449,0.4483049936365231,-0.9824310005730812,-0.15600306877247505,True,0.047,-5.633512684008922,0.3517848968387589,8.828776212392422e-09,5.638794961852749,False,False
0.55,0.15,31,-0.45262760633578336,17.419354838709676,0.1557571535724558,-0.9145377396184644,-0.12745609576911193,True,0.17,-4.916380760037194,0.44497660818313806,4.4079426580492416e-07,7.089302305334337,False,False
0.55,0.2,17,-1.0832921571263494,19.529411764705884,0.1557571535724558,-1.6176146824931734,-0.47643942791761973,True,0.006,-6.770405887145824,0.6093093146601065,6.421080015442827e-12,9.573260623672772,False,True
0.55,0.25,9,-0.6237606995509717,19.22222222222222,0.1557571535724558,-0.6002599792265186,-0.4133963837716068,True,0.084,-4.201498940601053,0.8616934964725783,1.3257674421453482e-05,13.15718824432308,False,False
0.55,0.3,6,-0.6127982448457125,19.5,0.1409906295609984,-0.6127982448457125,-0.6127982448457125,True,0.284,-3.807495790608,1.0899656375230458,7.019056395077061e-05,16.1141988241684,False,False
0.55,0.35,3,-0.4025531653487206,18.333333333333332,0.1409906295609984,-0.4025531653487206,-0.4025531653487206,True,1.0,-3.0065334046528056,1.7233869929451566,0.0013212250933707617,22.788918523915534,False,False
0.55,0.4,0,0.0,0.0,0.0,,,False,,-2.437237258640426,2.437237258640426,0.007399982595265384,,False,False
0.55,0.45,0,0.0,0.0,0.0,,,False,,-2.437237258640426,2.437237258640426,0.007399982595265384,,False,False
0.55,0.5,0,0.0,0.0,0.0,,,False,,-2.437237258640426,2.437237258640426,0.007399982595265384,,False,False
0.55,0.55,0,0.0,0.0,0.0,,,False,,-2.437237258640426,2.437237258640426,0.007399982595265384,,False,False
0.55,0.6,0,0.0,0.0,0.0,,,False,,-2.437237258640426,2.437237258640426,0.007399982595265384,,False,False
0.6,0.1,49,-0.46134261931017173,18.3265306122449,0.4483049936365231,-0.9824310005730812,-0.15600306877247505,True,0.047,-5.633512684008922,0.3517848968387589,8.828776212392422e-09,5.638794961852749,False,False
0.6,0.15,31,-0.45262760633578336,17.419354838709676,0.1557571535724558,-0.9145377396184644,-0.12745609576911193,True,0.17,-4.916380760037194,0.44497660818313806,4.4079426580492416e-07,7.089302305334337,False,False
0.6,0.2,17,-1.0832921571263494,19.529411764705884,0.1557571535724558,-1.6176146824931734,-0.47643942791761973,True,0.006,-6.770405887145824,0.6093093146601065,6.421080015442827e-12,9.573260623672772,False,True
0.6,0.25,9,-0.6237606995509717,19.22222222222222,0.1557571535724558,-0.6002599792265186,-0.4133963837716068,True,0.084,-4.201498940601053,0.8616934964725783,1.3257674421453482e-05,13.15718824432308,False,False
0.6,0.3,6,-0.6127982448457125,19.5,0.1409906295609984,-0.6127982448457125,-0.6127982448457125,True,0.284,-3.807495790608,1.0899656375230458,7.019056395077061e-05,16.1141988241684,False,False
0.6,0.35,3,-0.4025531653487206,18.333333333333332,0.1409906295609984,-0.4025531653487206,-0.4025531653487206,True,1.0,-3.0065334046528056,1.7233869929451566,0.0013212250933707617,22.788918523915534,False,False
0.6,0.4,0,0.0,0.0,0.0,,,False,,-2.437237258640426,2.437237258640426,0.007399982595265384,,False,False
0.6,0.45,0,0.0,0.0,0.0,,,False,,-2.437237258640426,2.437237258640426,0.007399982595265384,,False,False
0.6,0.5,0,0.0,0.0,0.0,,,False,,-2.437237258640426,2.437237258640426,0.007399982595265384,,False,False
0.6,0.55,0,0.0,0.0,0.0,,,False,,-2.437237258640426,2.437237258640426,0.007399982595265384,,False,False
0.6,0.6,0,0.0,0.0,0.0,,,False,,-2.437237258640426,2.437237258640426,0.007399982595265384,,False,False
